Tmin,Rainfall,RH,Solar,Wind,Tmax,Discharge
3.7,0.0,0.3,18.1,2.83,15.8,92.23
3.9,0.0,0.3,18.0,2.64,16.2,91.67
4.0,0.0,0.3,15.9,3.29,16.6,91.10
3.9,0.0,0.3,16.0,3.40,16.3,95.01
3.7,0.0,0.3,13.4,3.59,16.5,98.32
4.1,2.4,0.3,17.7,3.78,15.9,102.23
3.6,9.1,0.3,15.2,4.57,15.6,101.10
2.7,2.0,0.3,19.4,3.73,14.2,104.44
3.4,0.0,0.4,14.8,3.67,14.7,102.23
3.8,0.0,0.4,14.3,3.59,16.5,101.10
4.1,0.0,0.4,17.4,4.44,16.2,98.89
4.0,0.0,0.3,20.0,4.03,14.2,100.56
3.8,0.0,0.2,18.5,5.38,15.2,105.54
4.6,0.0,0.3,17.1,4.62,14.7,99.46
5.1,0.0,0.2,20.4,4.71,15.5,98.89
5.7,0.0,0.2,20.6,3.28,16.8,94.44
5.3,0.0,0.2,20.7,4.18,16.4,93.34
5.0,0.0,0.2,19.6,4.72,17.9,90.00
5.3,0.0,0.2,20.9,2.57,18.0,89.43
6.1,0.0,0.2,18.6,3.56,16.7,90.00
6.0,0.0,0.3,19.3,3.28,18.4,83.34
6.1,0.0,0.4,15.1,3.88,19.1,82.78
5.4,1.3,0.4,15.6,3.25,18.8,81.11
5.5,2.7,0.3,18.5,3.57,17.2,86.12
6.5,0.0,0.3,22.0,4.23,19.4,88.33
6.2,4.2,0.3,22.0,4.66,18.0,87.79
5.9,6.5,0.3,21.8,5.15,17.1,100.56
6.1,4.9,0.2,21.9,5.37,16.1,108.89
7.3,2.0,0.3,16.1,4.91,16.1,123.90
6.3,0.0,0.4,14.2,4.69,16.0,113.90
5.8,9.9,0.3,21.3,3.90,16.4,106.68
4.8,14.4,0.2,22.5,4.09,16.1,108.89
5.3,3.5,0.3,19.7,4.49,16.8,102.77
7.3,0.9,0.3,21.2,4.33,18.2,100.56
7.6,0.0,0.4,18.2,4.37,19.3,96.68
7.1,0.1,0.3,23.6,5.61,18.2,96.11
7.3,0.0,0.3,21.2,6.08,19.7,98.32
7.0,0.0,0.3,23.4,5.19,19.9,92.23
7.5,0.3,0.3,17.6,4.40,21.0,92.77
7.2,0.0,0.2,24.1,4.92,19.7,86.66
8.6,0.0,0.2,24.0,4.85,21.5,85.01
7.9,0.0,0.2,17.1,4.85,20.9,88.86
7.4,0.6,0.3,22.5,4.97,21.1,88.33
8.2,0.0,0.2,23.9,4.81,21.7,95.01
8.3,0.0,0.3,20.2,4.56,21.2,94.44
8.3,0.2,0.3,22.4,5.33,21.0,106.11
8.0,3.3,0.5,13.2,5.26,22.5,114.44
7.4,7.5,0.3,24.3,7.09,21.2,113.33
8.6,2.1,0.3,24.9,5.20,21.4,112.23
7.8,8.6,0.3,21.3,4.24,20.8,115.00
8.3,3.5,0.3,22.0,4.69,22.0,108.32
9.6,0.2,0.3,25.4,4.89,23.6,113.33
11.1,0.0,0.2,25.4,5.03,24.5,108.89
14.4,0.0,0.2,24.5,6.37,26.9,104.44
14.2,0.0,0.2,26.1,6.60,27.3,102.77
14.5,0.0,0.2,25.1,5.35,27.8,105.54
13.7,0.3,0.3,22.0,5.12,27.9,98.32
13.8,0.0,0.3,16.1,5.92,27.3,98.89
11.9,1.2,0.2,26.1,5.30,25.3,101.67
11.0,0.4,0.2,24.6,5.30,24.9,105.54
11.1,4.8,0.2,26.9,4.82,24.0,99.99
10.1,9.2,0.2,26.2,6.27,21.4,103.90
10.5,2.4,0.2,25.4,6.26,21.7,102.77
10.3,3.5,0.1,25.9,4.27,21.8,102.77
11.2,1.9,0.1,27.2,4.08,23.6,106.11
11.2,2.2,0.1,27.6,4.52,25.0,108.32
13.4,0.0,0.2,27.6,4.59,25.9,106.11
11.6,0.0,0.1,27.4,5.11,26.0,111.12
12.8,0.0,0.1,27.5,4.97,26.1,107.22
12.5,0.0,0.2,27.3,4.36,26.0,111.12
12.4,0.0,0.2,27.2,4.38,26.6,146.66
13.6,0.0,0.2,27.4,4.06,28.3,156.12
14.2,0.0,0.2,27.3,3.41,28.4,146.10
13.8,0.0,0.2,27.0,3.79,28.8,144.46
14.0,0.0,0.2,23.5,3.21,28.2,149.44
14.6,1.0,0.2,26.3,4.50,29.6,152.21
15.0,0.4,0.2,22.7,4.20,30.9,157.77
15.8,0.8,0.2,27.9,5.20,31.4,167.22
15.7,0.2,0.2,27.9,5.20,33.0,175.55
16.5,0.0,0.2,26.6,5.31,33.6,173.88
16.7,0.0,0.3,25.5,5.13,32.3,157.77
17.3,1.7,0.3,22.1,5.55,34.0,153.32
17.4,0.6,0.3,24.6,5.99,34.1,146.10
16.1,0.3,0.2,27.5,6.05,32.2,136.10
17.0,0.2,0.2,28.1,6.08,32.5,160.00
17.2,5.0,0.2,28.7,5.95,32.7,147.23
19.6,1.7,0.2,28.5,6.29,33.9,138.34
17.5,0.0,0.2,27.0,6.96,34.0,151.11
19.0,0.0,0.2,28.8,6.30,34.1,155.56
19.5,0.0,0.2,27.6,6.56,34.0,185.55
19.2,3.3,0.2,27.9,6.26,34.6,162.78
19.9,0.0,0.2,27.4,3.54,34.0,182.23
19.9,0.0,0.3,28.3,4.10,33.7,174.44
21.4,0.0,0.2,25.8,6.31,34.3,166.66
21.0,0.1,0.2,26.7,6.12,35.6,188.89
20.3,0.0,0.2,27.6,5.63,34.0,176.12
19.7,1.6,0.3,25.1,5.58,34.0,176.12
18.9,7.0,0.2,23.8,5.52,34.3,192.23
20.0,2.3,0.2,26.5,5.53,35.1,172.24
20.6,0.0,0.2,26.4,3.94,36.8,212.22
21.0,0.0,0.2,24.6,4.51,37.0,206.11
21.7,0.0,0.2,27.8,5.62,37.2,251.10
22.0,0.0,0.2,28.0,6.10,37.7,241.11
21.9,0.0,0.2,27.9,6.26,37.6,248.33
22.8,0.0,0.2,27.0,6.20,37.4,245.55
22.7,0.0,0.2,27.5,6.04,37.6,215.56
22.8,0.0,0.2,29.0,5.76,37.9,204.43
22.5,0.0,0.3,28.0,5.10,37.4,247.79
24.2,0.0,0.3,25.2,5.21,37.9,232.22
24.1,0.0,0.3,28.9,5.51,37.9,245.55
23.9,0.0,0.3,29.2,5.66,38.0,254.45
21.8,0.0,0.3,28.8,5.46,35.8,298.88
21.7,0.1,0.3,28.7,5.85,35.8,296.67
21.8,0.0,0.3,28.2,4.42,37.0,321.11
20.2,0.2,0.4,28.0,4.89,35.5,366.67
21.2,0.4,0.5,27.8,4.38,36.6,371.12
21.6,0.1,0.5,25.0,5.04,37.4,345.55
22.7,0.0,0.4,15.7,5.50,37.9,346.68
21.2,2.3,0.4,24.7,5.11,38.3,369.99
20.7,3.9,0.4,28.6,4.58,36.6,380.01
21.0,0.4,0.4,28.2,5.70,36.7,411.11
21.3,0.6,0.4,28.7,5.42,38.3,354.44
23.0,0.6,0.4,29.3,5.41,37.0,342.23
22.3,0.1,0.3,28.5,4.49,38.2,369.99
24.7,0.0,0.3,29.4,3.45,37.6,411.11
24.4,0.0,0.4,28.6,3.86,38.3,412.21
22.6,3.4,0.4,28.3,2.87,37.8,342.23
22.2,2.3,0.4,26.9,2.06,36.9,372.22
22.5,1.6,0.5,28.7,2.11,36.0,346.68
22.9,1.0,0.5,27.5,2.10,36.1,343.34
22.7,0.3,0.5,28.2,2.57,36.6,337.79
22.5,0.1,0.4,23.0,2.14,35.3,342.23
21.8,0.3,0.4,28.1,2.60,38.1,390.01
21.2,1.4,0.4,27.1,2.91,36.8,422.24
21.4,2.0,0.5,26.9,2.17,36.2,427.79
20.7,0.6,0.5,20.2,2.43,35.3,607.78
21.2,0.2,0.5,27.8,4.52,36.9,505.55
21.3,0.6,0.4,27.5,3.08,38.3,578.90
20.5,2.3,0.5,27.9,2.17,38.0,603.34
21.7,0.3,0.6,27.2,1.70,38.4,489.98
22.4,0.1,0.5,18.6,1.51,38.9,468.88
23.0,0.0,0.6,20.0,1.79,38.1,467.77
22.0,1.2,0.6,27.3,2.43,37.9,550.01
22.9,0.8,0.6,26.0,2.17,36.9,591.10
20.9,0.3,0.5,21.8,1.97,38.4,501.10
22.5,1.5,0.5,27.2,1.34,38.7,528.89
21.0,6.4,0.5,27.3,2.01,37.3,548.88
22.0,1.7,0.5,27.7,2.17,37.8,522.23
24.7,12.1,0.6,24.8,1.70,37.5,529.99
26.2,5.9,0.6,26.1,2.22,40.0,478.90
27.4,3.1,0.5,18.9,2.72,40.0,480.01
25.8,0.8,0.5,26.5,2.37,40.1,463.33
25.8,4.6,0.5,23.3,1.97,38.0,478.90
22.9,17.8,0.5,23.1,2.35,37.9,491.11
21.8,20.7,0.6,26.4,2.26,35.2,458.88
21.3,22.1,0.6,26.0,2.48,30.8,445.54
21.3,15.0,0.6,26.0,2.20,34.1,460.01
22.0,12.8,0.6,27.0,2.86,34.4,488.90
22.0,36.7,0.7,26.9,2.13,34.4,466.67
22.5,13.0,0.7,25.6,2.38,35.5,472.22
21.4,0.7,0.7,18.3,2.24,35.7,619.99
23.1,0.9,0.7,25.0,2.16,35.8,776.11
22.8,1.0,0.7,24.2,2.31,37.5,933.34
22.3,0.2,0.7,23.7,1.90,38.0,958.34
22.7,0.0,0.7,25.6,2.74,38.1,919.43
22.9,6.4,0.7,24.1,1.98,37.0,784.44
22.1,2.0,0.7,18.7,1.91,36.3,881.65
22.6,4.3,0.6,11.2,2.45,33.7,921.67
22.6,5.1,0.6,23.1,2.12,34.6,931.67
20.8,10.4,0.6,25.9,2.41,31.5,960.01
20.8,20.2,0.7,25.8,2.50,32.7,966.67
23.2,6.1,0.6,21.6,2.60,34.6,901.68
21.4,0.2,0.6,25.5,2.52,34.1,859.03
21.9,25.4,0.7,25.5,2.93,32.6,846.37
22.2,31.2,0.7,24.6,2.92,33.6,919.18
21.6,6.7,0.7,19.0,2.59,32.1,1244.45
21.7,2.8,0.8,13.9,3.10,32.4,1148.82
22.7,1.5,0.7,15.2,2.14,31.8,905.87
22.2,1.8,0.7,18.7,1.87,31.2,847.76
21.6,28.3,0.7,18.2,2.60,31.3,913.43
22.9,17.8,0.6,18.6,3.28,31.6,901.36
22.2,29.6,0.7,25.3,2.98,31.2,856.99
21.8,22.5,0.7,22.8,3.09,30.4,769.51
21.2,23.7,0.6,24.0,3.09,32.9,730.83
21.9,16.6,0.6,11.6,3.26,32.4,801.65
21.0,8.0,0.6,18.7,2.99,31.4,778.29
21.7,1.4,0.7,19.1,2.84,31.9,983.63
21.4,21.5,0.7,24.4,3.59,32.3,985.70
20.6,20.3,0.7,24.3,2.81,32.6,1185.09
21.0,8.2,0.6,24.5,3.42,32.5,1238.25
21.9,0.6,0.6,24.5,4.19,32.1,1222.19
22.1,0.9,0.6,23.4,3.64,32.5,1188.89
21.4,21.2,0.6,20.4,3.18,33.2,1038.80
23.1,12.2,0.7,20.7,3.22,33.9,1057.01
22.6,5.1,0.6,17.0,2.90,31.8,1249.69
22.4,21.2,0.6,21.0,2.95,30.4,1500.14
22.0,7.9,0.7,21.0,3.03,29.8,1942.82
22.2,3.3,0.6,17.3,2.73,31.5,1883.16
22.6,5.8,0.4,18.2,1.83,29.6,1637.49
22.2,4.3,0.4,23.8,1.79,31.8,1437.39
22.9,27.4,0.4,21.5,1.81,30.7,1512.72
22.5,9.7,0.5,23.7,2.71,30.8,1395.70
21.5,1.0,0.6,23.0,2.76,31.8,1476.67
22.5,0.9,0.6,16.9,3.34,29.0,1734.25
17.0,0.6,0.7,16.1,2.85,27.5,1708.91
19.8,19.1,0.6,15.6,2.87,26.3,2137.66
23.1,14.4,0.5,16.1,3.09,29.9,2579.58
21.2,7.2,0.5,22.3,2.21,28.4,2591.24
24.5,9.6,0.5,22.8,2.52,28.9,2129.50
22.0,7.3,0.5,22.5,2.52,29.6,1807.43
22.3,6.6,0.5,22.3,2.26,30.4,1660.82
23.1,3.5,0.5,22.1,2.80,30.4,1754.59
20.2,0.6,0.6,18.5,2.87,30.9,1629.16
19.1,45.2,0.6,15.2,3.09,30.1,1577.76
19.8,78.5,0.5,14.8,2.13,29.7,1689.17
21.6,40.4,0.4,16.7,2.95,29.6,1743.35
22.4,22.8,0.4,17.0,2.51,30.7,2030.67
22.1,10.1,0.4,21.2,2.65,30.8,1852.09
25.9,3.1,0.4,21.1,2.79,30.0,1721.68
22.6,12.7,0.4,19.1,3.13,32.7,1637.49
24.5,12.9,0.4,21.0,3.78,28.4,1850.42
22.1,6.7,0.3,18.9,3.99,29.1,1647.91
22.5,2.5,0.3,17.1,4.02,30.9,1729.70
20.9,6.6,0.4,20.7,4.04,30.8,1609.59
22.8,17.6,0.4,21.1,3.94,31.2,1439.17
22.3,7.2,0.3,20.9,3.46,32.3,1299.39
21.9,8.3,0.4,20.8,3.96,32.7,1161.87
22.7,6.7,0.4,20.4,3.51,29.1,1053.44
23.6,8.9,0.5,19.7,3.26,30.6,953.13
21.8,8.4,0.3,16.7,3.54,27.0,892.81
22.1,23.9,0.2,20.1,3.51,27.2,878.12
23.2,7.5,0.2,20.3,3.41,31.2,900.63
23.4,6.7,0.2,20.0,3.85,29.4,896.55
20.5,4.0,0.2,20.0,4.25,31.8,919.57
21.3,1.5,0.2,20.0,4.11,30.2,944.18
20.1,4.1,0.2,20.1,4.61,29.7,901.93
21.9,5.1,0.2,19.8,4.62,33.3,870.44
20.0,1.5,0.2,19.8,4.41,32.6,839.94
20.1,15.4,0.3,19.2,3.26,32.0,861.69
21.8,5.1,0.3,15.5,3.92,32.3,902.44
20.8,2.2,0.2,18.2,4.39,32.4,778.94
20.0,0.7,0.2,18.9,4.27,31.9,721.28
20.0,0.8,0.2,18.7,4.18,30.2,707.55
19.9,6.8,0.2,18.7,3.75,32.7,703.05
20.6,1.9,0.1,18.6,3.80,31.8,733.72
21.1,0.0,0.2,18.5,3.86,30.8,670.45
20.3,0.0,0.2,18.2,3.29,31.7,630.64
21.4,0.3,0.1,18.3,3.33,33.1,589.66
20.9,0.1,0.1,18.4,3.89,32.1,539.17
20.7,1.4,0.1,17.9,4.58,31.3,587.68
19.8,1.4,0.1,18.0,4.39,28.3,708.99
20.0,6.3,0.1,17.9,3.60,29.0,788.43
23.3,46.5,0.1,16.1,4.27,30.0,660.80
19.9,13.2,0.2,17.5,4.15,29.9,713.84
18.3,16.8,0.2,17.4,4.35,29.0,927.45
20.7,8.6,0.2,17.4,4.56,30.3,789.11
20.4,1.0,0.2,17.2,4.31,29.6,695.83
19.3,0.0,0.2,17.1,4.44,28.3,629.67
18.3,0.9,0.2,16.5,4.64,29.5,575.39
17.8,0.3,0.2,14.7,4.83,29.2,522.71
19.3,0.0,0.2,16.6,4.43,32.0,507.28
18.7,0.0,0.2,16.3,4.10,30.8,455.57
18.3,0.0,0.2,16.3,4.33,31.3,436.68
19.1,0.0,0.3,16.0,4.02,32.6,426.65
20.9,0.0,0.2,11.7,3.53,33.7,407.77
21.5,0.0,0.1,11.8,3.89,28.5,387.77
19.4,0.0,0.2,15.9,4.37,27.8,379.45
19.4,0.0,0.4,15.8,4.47,27.0,374.43
17.3,0.0,0.4,10.4,4.10,24.5,364.44
17.9,4.8,0.3,11.2,4.37,23.6,351.10
18.0,1.6,0.3,11.4,4.47,23.9,332.21
17.4,0.0,0.2,15.2,3.89,30.2,326.66
17.4,0.0,0.2,15.3,3.81,31.1,312.22
17.1,0.0,0.3,15.3,3.81,31.8,300.01
16.8,0.0,0.3,15.1,4.05,30.9,291.12
17.1,0.0,0.3,12.5,4.34,30.9,265.01
16.3,0.0,0.3,15.1,4.29,31.7,244.45
15.8,3.8,0.3,14.8,3.87,29.7,247.79
15.9,3.3,0.2,14.8,3.93,28.5,242.21
16.1,0.8,0.2,14.8,3.38,30.1,239.92
16.6,0.0,0.2,14.4,3.52,29.3,236.66
16.9,0.0,0.2,14.3,3.30,30.4,236.66
16.9,0.0,0.2,14.0,4.27,29.7,237.77
16.0,2.5,0.3,13.8,3.30,29.3,236.66
15.3,0.3,0.3,14.0,3.06,28.5,285.57
16.0,0.5,0.2,13.1,3.22,28.8,242.21
16.0,0.0,0.2,13.1,3.24,28.5,236.66
15.9,0.0,0.3,14.0,3.39,27.5,227.77
15.4,0.0,0.3,14.1,3.96,28.1,220.01
15.1,0.0,0.2,13.6,3.66,28.0,208.88
15.0,0.0,0.2,13.8,3.35,27.3,207.78
15.1,0.0,0.2,12.8,3.73,27.3,202.23
14.5,0.0,0.3,12.2,4.17,27.0,195.54
14.0,0.0,0.4,13.1,4.39,27.5,198.88
13.8,0.0,0.5,8.9,4.00,27.2,196.68
14.3,0.0,0.4,8.1,3.34,26.9,194.44
13.5,0.0,0.3,6.7,3.48,26.9,192.23
13.2,0.0,0.4,8.6,3.60,26.9,192.23
13.7,0.0,0.3,9.4,3.54,27.3,187.78
14.4,0.0,0.3,12.9,3.51,27.4,188.89
13.9,0.0,0.3,10.0,3.72,27.4,194.44
14.8,0.0,0.3,12.1,3.43,27.4,188.89
14.3,0.0,0.2,12.1,3.87,27.3,189.99
13.3,0.0,0.4,12.4,3.09,27.0,188.89
14.6,0.0,0.4,9.7,3.19,26.7,189.99
13.6,0.0,0.3,8.4,3.87,25.7,194.44
12.5,0.0,0.2,12.6,4.14,25.7,192.23
12.9,0.0,0.2,13.7,3.64,26.1,193.33
12.0,0.0,0.3,13.5,3.62,25.9,188.89
12.9,0.0,0.3,13.6,3.61,25.7,170.00
13.0,0.0,0.3,13.5,2.93,25.5,179.46
11.8,0.0,0.2,13.5,3.18,24.9,178.89
13.0,0.1,0.2,13.4,3.66,25.7,173.34
12.5,0.0,0.3,13.7,3.94,25.0,177.22
11.8,0.0,0.2,13.2,3.01,25.0,174.44
12.0,0.0,0.3,13.5,4.54,24.0,175.01
11.4,0.8,0.3,0.1,4.32,24.6,171.10
11.2,0.0,0.4,13.8,3.72,24.0,173.88
9.9,0.0,0.5,13.4,3.46,23.9,163.88
9.9,0.0,0.4,10.0,2.86,23.0,167.22
9.1,0.0,0.5,12.5,3.23,23.1,163.88
8.9,0.0,0.5,10.5,3.05,22.4,166.12
8.9,0.0,0.4,11.3,3.23,22.4,163.88
7.8,0.0,0.5,11.5,3.61,22.2,160.00
8.7,0.0,0.6,10.5,3.10,21.8,158.33
8.5,0.2,0.5,6.4,3.14,21.7,155.56
7.7,0.1,0.4,12.3,3.55,21.7,147.77
7.9,0.0,0.4,12.0,3.90,21.0,146.10
7.1,0.0,0.5,12.9,4.59,20.2,146.10
7.6,0.4,0.4,10.2,4.33,20.7,143.32
8.3,0.8,0.4,13.1,6.09,20.1,136.67
7.9,0.0,0.5,13.8,5.26,21.3,136.10
7.9,0.0,0.6,10.8,5.13,20.4,134.43
7.3,0.0,0.6,5.8,3.28,19.8,136.67
6.6,0.0,0.4,6.9,3.49,18.4,133.33
6.3,3.2,0.4,11.4,3.18,16.9,131.65
5.5,2.2,0.3,13.6,3.23,16.5,128.34
5.5,0.8,0.4,14.4,2.84,17.4,132.22
5.2,5.1,0.3,11.1,3.90,16.6,125.00
5.4,1.6,0.3,14.1,3.55,16.8,122.79
5.6,0.0,0.4,13.3,4.09,18.8,124.43
5.6,0.0,0.4,10.9,3.85,18.5,125.57
5.7,0.0,0.3,7.5,3.80,19.0,122.79
6.0,0.0,0.4,14.4,3.54,18.6,123.33
5.1,0.0,0.4,12.4,4.15,18.3,125.00
5.4,0.0,0.4,12.3,3.89,18.4,124.43
5.6,0.0,0.3,15.6,3.12,17.9,123.90
5.1,0.0,0.3,15.7,3.24,18.4,124.43
5.6,0.0,0.3,16.1,3.99,18.9,123.33
5.2,0.0,0.5,15.2,4.69,19.6,123.90
5.7,0.0,0.4,11.0,3.94,19.4,122.79
6.0,0.0,0.5,15.4,3.61,19.1,123.90
6.0,0.0,0.5,12.9,2.87,19.5,124.43
6.8,0.0,0.6,8.0,3.29,19.4,123.90
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
